,pPTEN,pPI3K,pAKT,pGSK3B,PTEN,PI3K,AKT,GSK3B,LPS,bpV,LY294002,HDACi,LiCl,ATP,ADP,P2Y12G
386.66386638663863,0.9069455742425709,0.8937449876884946,0.11226875426437494,0.5151831984394072,0.09305442575742821,0.10625501231149817,0.8877312457356259,0.4848168015605895,0.0,0.0,0.0,0.0,8.111317856631478e-12,0.0,3.0788165983084813e-24,3.420907331450427e-24
386.7137713771377,0.906945574244496,0.8937449876874013,0.1122687542679416,0.5151831984455953,0.0930544257555032,0.10625501231259152,0.8877312457320592,0.4848168015544014,0.0,0.0,0.0,0.0,8.107781533053708e-12,0.0,3.0635153873225085e-24,3.403905985910455e-24
386.7636763676367,0.9069455742462983,0.893744987685877,0.11226875427175176,0.5151831984517148,0.0930544257537008,0.10625501231411588,0.887731245728249,0.48481680154828194,0.0,0.0,0.0,0.0,8.100790260145343e-12,0.0,3.0482889533364295e-24,3.386987725925922e-24
386.81358135813576,0.9069455742479764,0.8937449876839125,0.11226875427581132,0.5151831984577593,0.09305442575202272,0.10625501231608031,0.8877312457241895,0.4848168015422374,0.0,0.0,0.0,0.0,8.090267895861949e-12,0.0,3.033136944628052e-24,3.370152160694392e-24
386.86348634863486,0.9069455742495285,0.8937449876814988,0.11226875428012624,0.5151831984637227,0.09305442575047058,0.10625501231849398,0.8877312457198745,0.484816801536274,0.0,0.0,0.0,0.0,8.076137683571556e-12,0.0,3.0180590125083035e-24,3.3533989027835635e-24
386.9133913391339,0.906945574250953,0.8937449876786268,0.11226875428470257,0.5151831984695987,0.0930544257490461,0.10625501232136608,0.8877312457152983,0.4848168015303979,0.0,0.0,0.0,0.0,8.058322252054707e-12,0.0,3.0030548113212993e-24,3.3367275681313405e-24
386.96329632963295,0.9069455742522482,0.8937449876752869,0.11226875428954639,0.5151831984753811,0.09305442574775093,0.10625501232470591,0.8877312457104544,0.4848168015246156,0.0,0.0,0.0,0.0,8.036743615504366e-12,0.0,2.98812399844424e-24,3.320137776045725e-24
387.013201320132,0.9069455742534124,0.8937449876714699,0.1122687542946638,0.5151831984810633,0.09305442574658675,0.10625501232852283,0.887731245705337,0.4848168015189333,0.0,0.0,0.0,0.0,8.011323173525986e-12,0.0,2.9732662342874804e-24,3.3036291492048885e-24
387.06310631063104,0.9069455742544438,0.8937449876671666,0.11226875430006104,0.5151831984866392,0.09305442574555528,0.10625501233282626,0.8877312456999398,0.4848168015133575,0.0,0.0,0.0,0.0,7.981981711137481e-12,0.0,2.9584811822945106e-24,3.2872013136571537e-24
387.1130113011301,0.906945574255341,0.8937449876623671,0.11226875430574433,0.515183198492102,0.0930544257446582,0.1062550123376257,0.8877312456942564,0.4848168015078946,0.0,0.0,0.0,0.0,7.948639398769238e-12,0.0,2.9437685089419587e-24,3.2708538988209962e-24
387.16291629162913,0.9069455742561019,0.893744987657062,0.11226875431172,0.5151831984974455,0.09305442574389722,0.10625501234293075,0.8877312456882808,0.48481680150255113,0.0,0.0,0.0,0.0,7.911215792264116e-12,0.0,2.929127883739589e-24,3.2545865374850425e-24
387.2128212821282,0.9069455742567251,0.8937449876512418,0.1122687543179944,0.515183198502663,0.09305442574327404,0.10625501234875102,0.8877312456820063,0.48481680149733364,0.0,0.0,0.0,0.0,7.869629832877438e-12,0.0,2.9145589792303013e-24,3.2383988658080714e-24
387.2627262726272,0.9069455742572088,0.8937449876448965,0.11226875432457395,0.515183198507748,0.09305442574279037,0.10625501235509625,0.8877312456754268,0.48481680149224865,0.0,0.0,0.0,0.0,7.823799847276995e-12,0.0,2.9000614709901338e-24,3.222290523319013e-24
387.31263126312626,0.9069455742575512,0.8937449876380166,0.11226875433146512,0.5151831985126938,0.09305442574244793,0.10625501236197624,0.8877312456685357,0.48481680148730294,0.0,0.0,0.0,0.0,7.773643547543051e-12,0.0,2.8856350376282607e-24,3.2062611529169503e-24
387.36253625362536,0.9069455742577507,0.893744987630592,0.11226875433867445,0.5151831985174936,0.09305442574224844,0.10625501236940083,0.8877312456613263,0.48481680148250306,0.0,0.0,0.0,0.0,7.719078031168273e-12,0.0,2.871279360786975e-24,3.1903104008710984e-24
387.4124412441244,0.9069455742578054,0.8937449876226128,0.11226875434620853,0.5151831985221409,0.09305442574219364,0.10625501237737997,0.8877312456537922,0.4848168014778558,0.0,0.0,0.0,0.0,7.660019781057987e-12,0.0,2.856994125141758e-24,3.1744379168208793e-24
387.46234623462345,0.9069455742577138,0.8937449876140692,0.112268754354074,0.5151831985266287,0.09305442574228526,0.10625501238592365,0.8877312456459268,0.48481680147336786,0.0,0.0,0.0,0.0,7.596384665529796e-12,0.0,2.8427790184011756e-24,3.1586433537758127e-24
387.5122512251225,0.9069455742574741,0.8937449876049508,0.11226875436227757,0.5151831985309505,0.09305442574252501,0.10625501239504195,0.8877312456377232,0.4848168014690462,0.0,0.0,0.0,0.0,7.528087938313844e-12,0.0,2.828633731306949e-24,3.142926368115588e-24
387.56215621562154,0.9069455742570844,0.8937449875952478,0.112268754370826,0.5151831985350991,0.09305442574291467,0.10625501240474505,0.8877312456291748,0.4848168014648976,0.0,0.0,0.0,0.0,7.455044238552733e-12,0.0,2.8145579576339347e-24,3.127286619590046e-24
