,pPTEN,pPI3K,pAKT,pGSK3B,LPS,bpV,LY294002,HDACi,ATP,ADP,P2Y12G,Ca
749.9243924392439,0.288669671349994,0.07721899685807342,0.3525002906895626,0.6943742590470746,-8.575208029255476e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750.024302430243,0.2886704040028555,0.07721899685845524,0.35249822639407574,0.6943722783733491,-8.777710622525173e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750.1242124212421,0.28867113541295203,0.07721899685886106,0.35249616570152226,0.6943703010931189,-8.988696591216927e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750.2241224122412,0.2886718655823343,0.07721899685929133,0.35249410860558594,0.6943683272006638,-9.208399812186751e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750.3240324032403,0.28867259451304994,0.07721899685974647,0.35249205509996073,0.6943663566902722,-9.437057353851034e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750.4239423942394,0.2886733222071433,0.07721899686022693,0.35249000517835055,0.694364389556242,-9.674909493655923e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750.5238523852385,0.28867404866665575,0.07721899686073316,0.3524879588344696,0.6943624257928795,-9.92219973554671e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750.6237623762376,0.2886747738936254,0.07721899686126563,0.35248591606204194,0.6943604653945001,-1.0179174827437195e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750.7236723672366,0.28867549789008734,0.07721899686182478,0.35248387685480165,0.6943585083554279,-1.0446084778679057e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750.8235823582357,0.28867622065807347,0.07721899686241109,0.35248184120649295,0.6943565546699958,-1.0723182877531248e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750.9234923492348,0.2886769421996127,0.07721899686302502,0.3524798091108699,0.6943546043325456,-1.1010725708629343e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751.0234023402339,0.28867766251673077,0.07721899686366708,0.3524777805616965,0.694352657337428,-1.1308973170454938e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751.123312331233,0.2886783816114503,0.07721899686433771,0.35247575555274663,0.6943507136790023,-1.1618188492805007e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751.2232223222322,0.28867909948579096,0.07721899686503744,0.3524737340778042,0.6943487733516364,-1.1938638254261658e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751.3231323132313,0.2886798161417691,0.07721899686576675,0.35247171613066286,0.6943468363497073,-1.2270592399660037e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751.4230423042304,0.2886805315813981,0.07721899686652614,0.3524697017051261,0.6943449026676005,-1.2614324257559884e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751.5229522952295,0.28868124580668836,0.07721899686731613,0.35246769079500717,0.6943429722997104,-1.297011055771346e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751.6228622862286,0.28868195881964714,0.07721899686813723,0.35246568339412915,0.6943410452404397,-1.3338231448535302e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751.7227722772277,0.28868267062227865,0.07721899686898995,0.35246367949632496,0.6943391214842002,-1.3718970514571572e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751.8226822682268,0.2886833812165839,0.07721899686987481,0.35246167909543696,0.694337201025412,-1.4112614793969433e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751.9225922592259,0.28868409060456107,0.07721899687079237,0.3524596821853175,0.694335283858504,-1.451945479594644e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752.022502250225,0.28868479878820513,0.07721899687174316,0.3524576887598284,0.6943333699779137,-1.4939784518259918e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752.1224122412241,0.2886855057695081,0.07721899687272771,0.3524556988128413,0.6943314593780873,-1.5373901464676313e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752.2223222322232,0.2886862115504588,0.07721899687374659,0.3524537123382372,0.6943295520534793,-1.5822106662440585e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752.3222322232223,0.2886869161330433,0.07721899687480033,0.35245172932990687,0.6943276479985532,-1.6284704679745572e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752.4221422142214,0.28868761951924443,0.07721899687588953,0.35244974978175064,0.6943257472077804,-1.6762003643201382e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752.5220522052205,0.288688321711042,0.07721899687701472,0.35244777368767827,0.6943238496756414,-1.7254315255304744e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752.6219621962196,0.28868902271041275,0.0772189968781765,0.35244580104160905,0.6943219553966251,-1.776195481190841e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752.7218721872187,0.28868972251933067,0.07721899687937545,0.35244383183747185,0.6943200643652286,-1.8285241219690504e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
