,pPTEN,pPI3K,pAKT,pGSK3B,LPS,bpV,LY294002,HDACi,ATP,ADP,P2Y12G,Ca
553.4014401440144,0.2781492274828317,0.0772827097363525,0.39333910965938385,0.7258879440530325,0.0,0.0,0.0,0.0,-4.243112312046002e-11,2.967892169585713e-11,-4.108743918294195e-11,0.0
553.5013501350135,0.2781630031736316,0.07728226605720173,0.39326732797768726,0.7258424106671043,0.0,0.0,0.0,0.0,-4.6980146700310464e-11,3.2860786907991517e-11,-4.549240694825986e-11,0.0
553.6012601260126,0.2781767683113949,0.07728182547884895,0.39319566567118247,0.7257969253341359,0.0,0.0,0.0,0.0,-5.1367434558240186e-11,3.59295242679378e-11,-4.974076074361554e-11,0.0
553.7011701170117,0.2781905228807806,0.07728138797512324,0.3931241225355246,0.7257514880553929,0.0,0.0,0.0,0.0,-5.552231053210001e-11,3.883569854685126e-11,-5.376406253812419e-11,0.0
553.8010801080108,0.2782042668664477,0.07728095351985377,0.3930526983663688,0.7257060988321412,0.0,0.0,0.0,0.0,-5.937409845974084e-11,4.1529874515887154e-11,-5.7493874300901036e-11,0.0
553.9009900990098,0.2782180002530553,0.07728052208686963,0.3929813929593703,0.7256607576656463,0.0,0.0,0.0,0.0,-6.285212217901352e-11,4.396261694620075e-11,-6.086175800106126e-11,0.0
554.0009000900089,0.2782317230252623,0.07728009364999995,0.3929102061101842,0.725615464557174,0.0,0.0,0.0,0.0,-6.58857055277689e-11,4.6084490608947294e-11,-6.379927560772009e-11,0.0
554.100810081008,0.2782454351677276,0.07727966818307387,0.39283913761446565,0.7255702195079897,0.0,0.0,0.0,0.0,-6.840417234385785e-11,4.7846060275282065e-11,-6.623798908999269e-11,0.0
554.2007200720071,0.2782591366651103,0.0772792456599205,0.3927681872678699,0.7255250225193594,0.0,0.0,0.0,0.0,-7.033684646513123e-11,4.9197890716360317e-11,-6.81094604169943e-11,0.0
554.3006300630062,0.27827282750206933,0.07727882605436898,0.39269735486605195,0.7254798735925485,0.0,0.0,0.0,0.0,-7.16130517294399e-11,5.00905467033373e-11,-6.934525155784011e-11,0.0
554.4005400540053,0.27828650766326374,0.07727840934024842,0.39262664020466714,0.725434772728823,0.0,0.0,0.0,0.0,-7.216211197463472e-11,5.047459300736829e-11,-6.987692448164533e-11,0.0
554.5004500450044,0.2783001771333525,0.07727799549138795,0.39255604307937053,0.7253897199294481,0.0,0.0,0.0,0.0,-7.191335103856654e-11,5.030059439960854e-11,-6.963604115752515e-11,0.0
554.6003600360036,0.2783138358969945,0.07727758448161667,0.3924855632858172,0.7253447151956899,0.0,0.0,0.0,0.0,-7.079609275908444e-11,4.951911565121206e-11,-6.855416355459304e-11,0.0
554.7002700270027,0.2783274839388488,0.07727717628476376,0.3924152006196625,0.7252997585288139,0.0,0.0,0.0,0.0,-6.873966097404175e-11,4.808072153333584e-11,-6.656285364196661e-11,0.0
554.8001800180018,0.2783411212435744,0.07727677087465828,0.3923449548765615,0.7252548499300857,0.0,0.0,0.0,0.0,-6.567337952128856e-11,4.593597681713461e-11,-6.359367338876031e-11,0.0
